Ensembl Gene ID	Ensembl Transcript ID	MEDLINE: PubMed ID	Associated Gene Name
ENSG00000174059	ENST00000310833	14650146	CD34
ENSG00000174059	ENST00000310833	16224511	CD34
ENSG00000174059	ENST00000310833	17923501	CD34
ENSG00000174059	ENST00000356522	14650146	CD34
ENSG00000174059	ENST00000356522	16224511	CD34
ENSG00000174059	ENST00000356522	17923501	CD34
ENSG00000174059	ENST00000367036	14650146	CD34
ENSG00000174059	ENST00000367036	16224511	CD34
ENSG00000174059	ENST00000367036	17923501	CD34
ENSG00000174059	ENST00000485761	14650146	CD34
ENSG00000174059	ENST00000485761	16224511	CD34
ENSG00000174059	ENST00000485761	17923501	CD34
ENSG00000174059	ENST00000367037	14650146	CD34
ENSG00000174059	ENST00000367037	16224511	CD34
ENSG00000174059	ENST00000367037	17923501	CD34
ENSG00000117335	ENST00000358170	17278385	CD46
ENSG00000117335	ENST00000354848	17278385	CD46
ENSG00000117335	ENST00000322918	17278385	CD46
ENSG00000117335	ENST00000367042	17278385	CD46
ENSG00000117335	ENST00000367041	17278385	CD46
ENSG00000117335	ENST00000357714	17278385	CD46
ENSG00000117335	ENST00000488596	17278385	CD46
ENSG00000117335	ENST00000322875	17278385	CD46
ENSG00000117335	ENST00000367047	17278385	CD46
ENSG00000117335	ENST00000469535	17278385	CD46
ENSG00000117335	ENST00000462968	17278385	CD46
ENSG00000117335	ENST00000360212	17278385	CD46
ENSG00000117335	ENST00000480003	17278385	CD46
ENSG00000117335	ENST00000493796	17278385	CD46
ENSG00000117335	ENST00000464082	17278385	CD46
ENSG00000117335	ENST00000496723	17278385	CD46
ENSG00000117335	ENST00000490278	17278385	CD46
ENSG00000117335	ENST00000471987	17278385	CD46
ENSG00000117335	ENST00000441839	17278385	CD46
ENSG00000117335	ENST00000361067	17278385	CD46
ENSG00000117335	ENST00000391917	17278385	CD46
ENSG00000117335	ENST00000391915	17278385	CD46
ENSG00000117335	ENST00000391914	17278385	CD46
ENSG00000117335	ENST00000444231	17278385	CD46
ENSG00000117335	ENST00000391913	17278385	CD46
ENSG00000117335	ENST00000391912	17278385	CD46
ENSG00000117335	ENST00000412209	17278385	CD46
ENSG00000203710	ENST00000367052	15606620	CR1
ENSG00000203710	ENST00000367051	15606620	CR1
ENSG00000203710	ENST00000367053	15606620	CR1
ENSG00000203710	ENST00000434033	15606620	CR1
ENSG00000203710	ENST00000450439	15606620	CR1
ENSG00000203710	ENST00000436595	15606620	CR1
ENSG00000203710	ENST00000400960	15606620	CR1
ENSG00000203710	ENST00000367049	15606620	CR1
ENSG00000203710	ENST00000400961	15606620	CR1
ENSG00000203710	ENST00000367050	15606620	CR1
ENSG00000136634	ENST00000367099	18564432	IL10
ENSG00000136634	ENST00000367099	18242340	IL10
ENSG00000136634	ENST00000367099	14769149	IL10
ENSG00000136634	ENST00000367099	15271897	IL10
ENSG00000136634	ENST00000367099	15008980	IL10
ENSG00000136634	ENST00000367099	17621257	IL10
ENSG00000136634	ENST00000367099	14702488	IL10
ENSG00000136634	ENST00000367099	16672072	IL10
ENSG00000136634	ENST00000367099	16219167	IL10
ENSG00000136634	ENST00000367099	15897799	IL10
ENSG00000136634	ENST00000367099	14743496	IL10
ENSG00000136634	ENST00000367099	16111089	IL10
ENSG00000136634	ENST00000367099	15030519	IL10
ENSG00000136634	ENST00000367099	19357034	IL10
ENSG00000136634	ENST00000367099	15784184	IL10
ENSG00000136634	ENST00000367099	15187168	IL10
ENSG00000136634	ENST00000367099	15865221	IL10
ENSG00000136634	ENST00000367099	18354287	IL10
ENSG00000136634	ENST00000367099	17052299	IL10
ENSG00000136634	ENST00000423557	18564432	IL10
ENSG00000136634	ENST00000423557	18242340	IL10
ENSG00000136634	ENST00000423557	14769149	IL10
ENSG00000136634	ENST00000423557	15271897	IL10
ENSG00000136634	ENST00000423557	15008980	IL10
ENSG00000136634	ENST00000423557	17621257	IL10
ENSG00000136634	ENST00000423557	14702488	IL10
ENSG00000136634	ENST00000423557	16672072	IL10
ENSG00000136634	ENST00000423557	16219167	IL10
ENSG00000136634	ENST00000423557	15897799	IL10
ENSG00000136634	ENST00000423557	14743496	IL10
ENSG00000136634	ENST00000423557	16111089	IL10
ENSG00000136634	ENST00000423557	15030519	IL10
ENSG00000136634	ENST00000423557	19357034	IL10
ENSG00000136634	ENST00000423557	15784184	IL10
ENSG00000136634	ENST00000423557	15187168	IL10
ENSG00000136634	ENST00000423557	15865221	IL10
ENSG00000136634	ENST00000423557	18354287	IL10
ENSG00000136634	ENST00000423557	17052299	IL10
ENSG00000136634	ENST00000471071	18564432	IL10
ENSG00000136634	ENST00000471071	18242340	IL10
ENSG00000136634	ENST00000471071	14769149	IL10
ENSG00000136634	ENST00000471071	15271897	IL10
ENSG00000136634	ENST00000471071	15008980	IL10
ENSG00000136634	ENST00000471071	17621257	IL10
ENSG00000136634	ENST00000471071	14702488	IL10
ENSG00000136634	ENST00000471071	16672072	IL10
ENSG00000136634	ENST00000471071	16219167	IL10
ENSG00000136634	ENST00000471071	15897799	IL10
ENSG00000136634	ENST00000471071	14743496	IL10
ENSG00000136634	ENST00000471071	16111089	IL10
ENSG00000136634	ENST00000471071	15030519	IL10
ENSG00000136634	ENST00000471071	19357034	IL10
ENSG00000136634	ENST00000471071	15784184	IL10
ENSG00000136634	ENST00000471071	15187168	IL10
ENSG00000136634	ENST00000471071	15865221	IL10
ENSG00000136634	ENST00000471071	18354287	IL10
ENSG00000136634	ENST00000471071	17052299	IL10
ENSG00000143466	ENST00000367120	19380580	IKBKE
ENSG00000143466	ENST00000462698	19380580	IKBKE
ENSG00000143466	ENST00000463979	19380580	IKBKE
ENSG00000143466	ENST00000476449	19380580	IKBKE
ENSG00000143466	ENST00000477884	19380580	IKBKE
ENSG00000143466	ENST00000492570	19380580	IKBKE
ENSG00000184144	ENST00000331830	18154030	CNTN2
ENSG00000184144	ENST00000481872	18154030	CNTN2
ENSG00000143839	ENST00000272190	15549171	REN
ENSG00000143839	ENST00000272190	18070603	REN
ENSG00000143839	ENST00000272190	16581295	REN
ENSG00000143839	ENST00000272190	17504232	REN
ENSG00000143839	ENST00000272190	16001071	REN
ENSG00000143839	ENST00000367195	15549171	REN
ENSG00000143839	ENST00000367195	18070603	REN
ENSG00000143839	ENST00000367195	16581295	REN
ENSG00000143839	ENST00000367195	17504232	REN
ENSG00000143839	ENST00000367195	16001071	REN
ENSG00000132326	ENST00000254657	15655430	PER2
ENSG00000132326	ENST00000355768	15655430	PER2
ENSG00000132326	ENST00000431832	15655430	PER2
ENSG00000132326	ENST00000491417	15655430	PER2
ENSG00000132326	ENST00000254658	15655430	PER2
ENSG00000132326	ENST00000440245	15655430	PER2
ENSG00000081237	ENST00000271610	15132864	PTPRC
ENSG00000081237	ENST00000367379	15132864	PTPRC
ENSG00000081237	ENST00000418674	15132864	PTPRC
ENSG00000081237	ENST00000367364	15132864	PTPRC
ENSG00000081237	ENST00000391970	15132864	PTPRC
ENSG00000081237	ENST00000427110	15132864	PTPRC
ENSG00000081237	ENST00000462363	15132864	PTPRC
ENSG00000081237	ENST00000491302	15132864	PTPRC
ENSG00000081237	ENST00000367365	15132864	PTPRC
ENSG00000081237	ENST00000367372	15132864	PTPRC
ENSG00000081237	ENST00000367367	15132864	PTPRC
ENSG00000081237	ENST00000484135	15132864	PTPRC
ENSG00000081237	ENST00000367366	15132864	PTPRC
ENSG00000081237	ENST00000348564	15132864	PTPRC
ENSG00000081237	ENST00000352140	15132864	PTPRC
ENSG00000081237	ENST00000367376	15132864	PTPRC
ENSG00000081237	ENST00000442510	15132864	PTPRC
ENSG00000081237	ENST00000413409	15132864	PTPRC
ENSG00000000971	ENST00000367429	17621257	CFH
ENSG00000000971	ENST00000359637	17621257	CFH
ENSG00000000971	ENST00000496761	17621257	CFH
ENSG00000000971	ENST00000470918	17621257	CFH
ENSG00000000971	ENST00000466229	17621257	CFH
ENSG00000000971	ENST00000439155	17621257	CFH
ENSG00000000971	ENST00000391986	17621257	CFH
ENSG00000000971	ENST00000367428	17621257	CFH
ENSG00000073756	ENST00000367468	16546436	PTGS2
ENSG00000073756	ENST00000367468	16991002	PTGS2
ENSG00000073756	ENST00000367468	18097066	PTGS2
ENSG00000073756	ENST00000367468	16565483	PTGS2
ENSG00000073756	ENST00000490885	16546436	PTGS2
ENSG00000073756	ENST00000490885	16991002	PTGS2
ENSG00000073756	ENST00000490885	18097066	PTGS2
ENSG00000073756	ENST00000490885	16565483	PTGS2
ENSG00000073756	ENST00000466691	16546436	PTGS2
ENSG00000073756	ENST00000466691	16991002	PTGS2
ENSG00000073756	ENST00000466691	18097066	PTGS2
ENSG00000073756	ENST00000466691	16565483	PTGS2
ENSG00000073756	ENST00000430919	16546436	PTGS2
ENSG00000073756	ENST00000430919	16991002	PTGS2
ENSG00000073756	ENST00000430919	18097066	PTGS2
ENSG00000073756	ENST00000430919	16565483	PTGS2
ENSG00000057252	ENST00000367619	16124062	SOAT1
ENSG00000057252	ENST00000426956	16124062	SOAT1
ENSG00000173692	ENST00000308696	17161858	PSMD1
ENSG00000173692	ENST00000431051	17161858	PSMD1
ENSG00000173692	ENST00000409643	17161858	PSMD1
ENSG00000173692	ENST00000440838	17161858	PSMD1
ENSG00000173692	ENST00000444007	17161858	PSMD1
ENSG00000173692	ENST00000488354	17161858	PSMD1
ENSG00000173692	ENST00000491229	17161858	PSMD1
ENSG00000173692	ENST00000447633	17161858	PSMD1
ENSG00000173692	ENST00000467792	17161858	PSMD1
ENSG00000173692	ENST00000477120	17161858	PSMD1
ENSG00000173692	ENST00000481003	17161858	PSMD1
ENSG00000173692	ENST00000373635	17161858	PSMD1
ENSG00000117601	ENST00000367698	16677567	SERPINC1
ENSG00000117601	ENST00000494024	16677567	SERPINC1
ENSG00000117601	ENST00000487183	16677567	SERPINC1
ENSG00000117601	ENST00000351522	16677567	SERPINC1
ENSG00000117560	ENST00000367721	18354287	FASLG
ENSG00000117560	ENST00000340030	18354287	FASLG
ENSG00000188404	ENST00000236147	15550474	SELL
ENSG00000188404	ENST00000463108	15550474	SELL
ENSG00000188404	ENST00000479657	15550474	SELL
ENSG00000188404	ENST00000466340	15550474	SELL
ENSG00000188404	ENST00000497295	15550474	SELL
ENSG00000188404	ENST00000460650	15550474	SELL
ENSG00000198734	ENST00000367797	16677567	F5
ENSG00000198734	ENST00000367796	16677567	F5
ENSG00000198734	ENST00000495481	16677567	F5
ENSG00000174175	ENST00000367790	16501078	SELP
ENSG00000174175	ENST00000426706	16501078	SELP
ENSG00000174175	ENST00000367795	16501078	SELP
ENSG00000174175	ENST00000367789	16501078	SELP
ENSG00000174175	ENST00000367786	16501078	SELP
ENSG00000174175	ENST00000367788	16501078	SELP
ENSG00000174175	ENST00000458599	16501078	SELP
ENSG00000174175	ENST00000446728	16501078	SELP
ENSG00000174175	ENST00000466167	16501078	SELP
ENSG00000174175	ENST00000263686	16501078	SELP
ENSG00000174175	ENST00000367794	16501078	SELP
ENSG00000174175	ENST00000367793	16501078	SELP
ENSG00000174175	ENST00000367792	16501078	SELP
ENSG00000174175	ENST00000367791	16501078	SELP
ENSG00000114923	ENST00000273063	14650146	SLC4A3
ENSG00000114923	ENST00000317151	14650146	SLC4A3
ENSG00000114923	ENST00000497589	14650146	SLC4A3
ENSG00000114923	ENST00000425141	14650146	SLC4A3
ENSG00000114923	ENST00000444906	14650146	SLC4A3
ENSG00000114923	ENST00000463754	14650146	SLC4A3
ENSG00000114923	ENST00000413743	14650146	SLC4A3
ENSG00000114923	ENST00000358055	14650146	SLC4A3
ENSG00000114923	ENST00000373760	14650146	SLC4A3
ENSG00000114923	ENST00000416910	14650146	SLC4A3
ENSG00000114923	ENST00000373762	14650146	SLC4A3
ENSG00000143167	ENST00000367868	18186801	GPA33
ENSG00000163497	ENST00000470119	15613000	FEV
ENSG00000163497	ENST00000295727	15613000	FEV
ENSG00000135929	ENST00000258415	16753744	CYP27A1
ENSG00000135929	ENST00000494263	16753744	CYP27A1
ENSG00000135929	ENST00000466602	16753744	CYP27A1
ENSG00000135929	ENST00000445971	16753744	CYP27A1
ENSG00000135929	ENST00000411688	16753744	CYP27A1
ENSG00000127831	ENST00000248444	17085249	VIL1
ENSG00000127831	ENST00000248444	18658108	VIL1
ENSG00000127831	ENST00000392114	17085249	VIL1
ENSG00000127831	ENST00000392114	18658108	VIL1
ENSG00000127831	ENST00000440053	17085249	VIL1
ENSG00000127831	ENST00000440053	18658108	VIL1
ENSG00000127831	ENST00000454069	17085249	VIL1
ENSG00000127831	ENST00000454069	18658108	VIL1
ENSG00000127831	ENST00000419986	17085249	VIL1
ENSG00000127831	ENST00000419986	18658108	VIL1
ENSG00000127831	ENST00000441734	17085249	VIL1
ENSG00000127831	ENST00000441734	18658108	VIL1
ENSG00000132693	ENST00000255030	16244577	CRP
ENSG00000132693	ENST00000255030	15544014	CRP
ENSG00000132693	ENST00000255030	15164605	CRP
ENSG00000132693	ENST00000255030	15200814	CRP
ENSG00000132693	ENST00000255030	16385373	CRP
ENSG00000132693	ENST00000255030	16091896	CRP
ENSG00000132693	ENST00000255030	16801031	CRP
ENSG00000132693	ENST00000255030	14667789	CRP
ENSG00000132693	ENST00000255030	15061914	CRP
ENSG00000132693	ENST00000368112	16244577	CRP
ENSG00000132693	ENST00000368112	15544014	CRP
ENSG00000132693	ENST00000368112	15164605	CRP
ENSG00000132693	ENST00000368112	15200814	CRP
ENSG00000132693	ENST00000368112	16385373	CRP
ENSG00000132693	ENST00000368112	16091896	CRP
ENSG00000132693	ENST00000368112	16801031	CRP
ENSG00000132693	ENST00000368112	14667789	CRP
ENSG00000132693	ENST00000368112	15061914	CRP
ENSG00000132693	ENST00000368110	16244577	CRP
ENSG00000132693	ENST00000368110	15544014	CRP
ENSG00000132693	ENST00000368110	15164605	CRP
ENSG00000132693	ENST00000368110	15200814	CRP
ENSG00000132693	ENST00000368110	16385373	CRP
ENSG00000132693	ENST00000368110	16091896	CRP
ENSG00000132693	ENST00000368110	16801031	CRP
ENSG00000132693	ENST00000368110	14667789	CRP
ENSG00000132693	ENST00000368110	15061914	CRP
ENSG00000132693	ENST00000368111	16244577	CRP
ENSG00000132693	ENST00000368111	15544014	CRP
ENSG00000132693	ENST00000368111	15164605	CRP
ENSG00000132693	ENST00000368111	15200814	CRP
ENSG00000132693	ENST00000368111	16385373	CRP
ENSG00000132693	ENST00000368111	16091896	CRP
ENSG00000132693	ENST00000368111	16801031	CRP
ENSG00000132693	ENST00000368111	14667789	CRP
ENSG00000132693	ENST00000368111	15061914	CRP
ENSG00000132693	ENST00000489317	16244577	CRP
ENSG00000132693	ENST00000489317	15544014	CRP
ENSG00000132693	ENST00000489317	15164605	CRP
ENSG00000132693	ENST00000489317	15200814	CRP
ENSG00000132693	ENST00000489317	16385373	CRP
ENSG00000132693	ENST00000489317	16091896	CRP
ENSG00000132693	ENST00000489317	16801031	CRP
ENSG00000132693	ENST00000489317	14667789	CRP
ENSG00000132693	ENST00000489317	15061914	CRP
ENSG00000132693	ENST00000473196	16244577	CRP
ENSG00000132693	ENST00000473196	15544014	CRP
ENSG00000132693	ENST00000473196	15164605	CRP
ENSG00000132693	ENST00000473196	15200814	CRP
ENSG00000132693	ENST00000473196	16385373	CRP
ENSG00000132693	ENST00000473196	16091896	CRP
ENSG00000132693	ENST00000473196	16801031	CRP
ENSG00000132693	ENST00000473196	14667789	CRP
ENSG00000132693	ENST00000473196	15061914	CRP
ENSG00000132693	ENST00000343919	16244577	CRP
ENSG00000132693	ENST00000343919	15544014	CRP
ENSG00000132693	ENST00000343919	15164605	CRP
ENSG00000132693	ENST00000343919	15200814	CRP
ENSG00000132693	ENST00000343919	16385373	CRP
ENSG00000132693	ENST00000343919	16091896	CRP
ENSG00000132693	ENST00000343919	16801031	CRP
ENSG00000132693	ENST00000343919	14667789	CRP
ENSG00000132693	ENST00000343919	15061914	CRP
ENSG00000132693	ENST00000447843	16244577	CRP
ENSG00000132693	ENST00000447843	15544014	CRP
ENSG00000132693	ENST00000447843	15164605	CRP
ENSG00000132693	ENST00000447843	15200814	CRP
ENSG00000132693	ENST00000447843	16385373	CRP
ENSG00000132693	ENST00000447843	16091896	CRP
ENSG00000132693	ENST00000447843	16801031	CRP
ENSG00000132693	ENST00000447843	14667789	CRP
ENSG00000132693	ENST00000447843	15061914	CRP
ENSG00000132693	ENST00000437342	16244577	CRP
ENSG00000132693	ENST00000437342	15544014	CRP
ENSG00000132693	ENST00000437342	15164605	CRP
ENSG00000132693	ENST00000437342	15200814	CRP
ENSG00000132693	ENST00000437342	16385373	CRP
ENSG00000132693	ENST00000437342	16091896	CRP
ENSG00000132693	ENST00000437342	16801031	CRP
ENSG00000132693	ENST00000437342	14667789	CRP
ENSG00000132693	ENST00000437342	15061914	CRP
ENSG00000163564	ENST00000368140	15657466	PYHIN1
ENSG00000163564	ENST00000368140	16195357	PYHIN1
ENSG00000163564	ENST00000368138	15657466	PYHIN1
ENSG00000163564	ENST00000368138	16195357	PYHIN1
ENSG00000163564	ENST00000392254	15657466	PYHIN1
ENSG00000163564	ENST00000392254	16195357	PYHIN1
ENSG00000163564	ENST00000392252	15657466	PYHIN1
ENSG00000163564	ENST00000392252	16195357	PYHIN1
ENSG00000163564	ENST00000368135	15657466	PYHIN1
ENSG00000163564	ENST00000368135	16195357	PYHIN1
ENSG00000163564	ENST00000458222	15657466	PYHIN1
ENSG00000163564	ENST00000458222	16195357	PYHIN1
ENSG00000163564	ENST00000485134	15657466	PYHIN1
ENSG00000163564	ENST00000485134	16195357	PYHIN1
ENSG00000178562	ENST00000324106	14650154	CD28
ENSG00000178562	ENST00000324106	15629099	CD28
ENSG00000178562	ENST00000458610	14650154	CD28
ENSG00000178562	ENST00000458610	15629099	CD28
ENSG00000178562	ENST00000444863	14650154	CD28
ENSG00000178562	ENST00000444863	15629099	CD28
ENSG00000178562	ENST00000374481	14650154	CD28
ENSG00000178562	ENST00000374481	15629099	CD28
ENSG00000178562	ENST00000447188	14650154	CD28
ENSG00000178562	ENST00000447188	15629099	CD28
ENSG00000178562	ENST00000374478	14650154	CD28
ENSG00000178562	ENST00000374478	15629099	CD28
ENSG00000163221	ENST00000368737	17414728	S100A12
ENSG00000163221	ENST00000368736	17414728	S100A12
ENSG00000144381	ENST00000430176	15916973	HSPD1
ENSG00000144381	ENST00000461097	15916973	HSPD1
ENSG00000144381	ENST00000388968	15916973	HSPD1
ENSG00000144381	ENST00000491249	15916973	HSPD1
ENSG00000144381	ENST00000482167	15916973	HSPD1
ENSG00000144381	ENST00000486181	15916973	HSPD1
ENSG00000144381	ENST00000452200	15916973	HSPD1
ENSG00000144381	ENST00000440114	15916973	HSPD1
ENSG00000144381	ENST00000476746	15916973	HSPD1
ENSG00000144381	ENST00000426480	15916973	HSPD1
ENSG00000144381	ENST00000428204	15916973	HSPD1
ENSG00000144381	ENST00000439605	15916973	HSPD1
ENSG00000144381	ENST00000418022	15916973	HSPD1
ENSG00000144381	ENST00000345042	15916973	HSPD1
ENSG00000115415	ENST00000361099	17596301	STAT1
ENSG00000115415	ENST00000361099	17108024	STAT1
ENSG00000115415	ENST00000392323	17596301	STAT1
ENSG00000115415	ENST00000392323	17108024	STAT1
ENSG00000115415	ENST00000392322	17596301	STAT1
ENSG00000115415	ENST00000392322	17108024	STAT1
ENSG00000115415	ENST00000424722	17596301	STAT1
ENSG00000115415	ENST00000424722	17108024	STAT1
ENSG00000115415	ENST00000423282	17596301	STAT1
ENSG00000115415	ENST00000423282	17108024	STAT1
ENSG00000115415	ENST00000452281	17596301	STAT1
ENSG00000115415	ENST00000452281	17108024	STAT1
ENSG00000115415	ENST00000432058	17596301	STAT1
ENSG00000115415	ENST00000432058	17108024	STAT1
ENSG00000115415	ENST00000454414	17596301	STAT1
ENSG00000115415	ENST00000454414	17108024	STAT1
ENSG00000115415	ENST00000464072	17596301	STAT1
ENSG00000115415	ENST00000464072	17108024	STAT1
ENSG00000115415	ENST00000415035	17596301	STAT1
ENSG00000115415	ENST00000415035	17108024	STAT1
ENSG00000115415	ENST00000409465	17596301	STAT1
ENSG00000115415	ENST00000409465	17108024	STAT1
ENSG00000003436	ENST00000392365	17947965	TFPI
ENSG00000003436	ENST00000426055	17947965	TFPI
ENSG00000003436	ENST00000420747	17947965	TFPI
ENSG00000003436	ENST00000417013	17947965	TFPI
ENSG00000003436	ENST00000453013	17947965	TFPI
ENSG00000003436	ENST00000437725	17947965	TFPI
ENSG00000003436	ENST00000435414	17947965	TFPI
ENSG00000003436	ENST00000339091	17947965	TFPI
ENSG00000003436	ENST00000409676	17947965	TFPI
ENSG00000003436	ENST00000481132	17947965	TFPI
ENSG00000003436	ENST00000481389	17947965	TFPI
ENSG00000003436	ENST00000421427	17947965	TFPI
ENSG00000003436	ENST00000233156	17947965	TFPI
ENSG00000003436	ENST00000374896	17947965	TFPI
ENSG00000155657	ENST00000470257	16981695	TTN
ENSG00000155657	ENST00000473181	16981695	TTN
ENSG00000155657	ENST00000460472	16981695	TTN
ENSG00000155657	ENST00000436599	16981695	TTN
ENSG00000155657	ENST00000414766	16981695	TTN
ENSG00000155657	ENST00000425332	16981695	TTN
ENSG00000155657	ENST00000426232	16981695	TTN
ENSG00000155657	ENST00000446966	16981695	TTN
ENSG00000155657	ENST00000412264	16981695	TTN
ENSG00000155657	ENST00000446208	16981695	TTN
ENSG00000155657	ENST00000448510	16981695	TTN
ENSG00000155657	ENST00000434777	16981695	TTN
ENSG00000155657	ENST00000441262	16981695	TTN
ENSG00000155657	ENST00000356127	16981695	TTN
ENSG00000155657	ENST00000342175	16981695	TTN
ENSG00000155657	ENST00000359218	16981695	TTN
ENSG00000155657	ENST00000342992	16981695	TTN
ENSG00000155657	ENST00000429997	16981695	TTN
ENSG00000155657	ENST00000392423	16981695	TTN
ENSG00000155657	ENST00000360870	16981695	TTN
ENSG00000155657	ENST00000286104	16981695	TTN
ENSG00000155657	ENST00000375038	16981695	TTN
ENSG00000155657	ENST00000306136	16981695	TTN
ENSG00000092621	ENST00000369409	15306394	PHGDH
ENSG00000092621	ENST00000369409	15629032	PHGDH
ENSG00000092621	ENST00000369409	16045740	PHGDH
ENSG00000092621	ENST00000369409	19117866	PHGDH
ENSG00000092621	ENST00000369409	18975590	PHGDH
ENSG00000092621	ENST00000369409	15231132	PHGDH
ENSG00000092621	ENST00000369409	17386116	PHGDH
ENSG00000092621	ENST00000369409	17055551	PHGDH
ENSG00000092621	ENST00000369409	18191140	PHGDH
ENSG00000092621	ENST00000369407	15306394	PHGDH
ENSG00000092621	ENST00000369407	15629032	PHGDH
ENSG00000092621	ENST00000369407	16045740	PHGDH
ENSG00000092621	ENST00000369407	19117866	PHGDH
ENSG00000092621	ENST00000369407	18975590	PHGDH
ENSG00000092621	ENST00000369407	15231132	PHGDH
ENSG00000092621	ENST00000369407	17386116	PHGDH
ENSG00000092621	ENST00000369407	17055551	PHGDH
ENSG00000092621	ENST00000369407	18191140	PHGDH
ENSG00000092621	ENST00000482968	15306394	PHGDH
ENSG00000092621	ENST00000482968	15629032	PHGDH
ENSG00000092621	ENST00000482968	16045740	PHGDH
ENSG00000092621	ENST00000482968	19117866	PHGDH
ENSG00000092621	ENST00000482968	18975590	PHGDH
ENSG00000092621	ENST00000482968	15231132	PHGDH
ENSG00000092621	ENST00000482968	17386116	PHGDH
ENSG00000092621	ENST00000482968	17055551	PHGDH
ENSG00000092621	ENST00000482968	18191140	PHGDH
ENSG00000092621	ENST00000496756	15306394	PHGDH
ENSG00000092621	ENST00000496756	15629032	PHGDH
ENSG00000092621	ENST00000496756	16045740	PHGDH
ENSG00000092621	ENST00000496756	19117866	PHGDH
ENSG00000092621	ENST00000496756	18975590	PHGDH
ENSG00000092621	ENST00000496756	15231132	PHGDH
ENSG00000092621	ENST00000496756	17386116	PHGDH
ENSG00000092621	ENST00000496756	17055551	PHGDH
ENSG00000092621	ENST00000496756	18191140	PHGDH
ENSG00000092621	ENST00000462324	15306394	PHGDH
ENSG00000092621	ENST00000462324	15629032	PHGDH
ENSG00000092621	ENST00000462324	16045740	PHGDH
ENSG00000092621	ENST00000462324	19117866	PHGDH
ENSG00000092621	ENST00000462324	18975590	PHGDH
ENSG00000092621	ENST00000462324	15231132	PHGDH
ENSG00000092621	ENST00000462324	17386116	PHGDH
ENSG00000092621	ENST00000462324	17055551	PHGDH
ENSG00000092621	ENST00000462324	18191140	PHGDH
ENSG00000092621	ENST00000493622	15306394	PHGDH
ENSG00000092621	ENST00000493622	15629032	PHGDH
ENSG00000092621	ENST00000493622	16045740	PHGDH
ENSG00000092621	ENST00000493622	19117866	PHGDH
ENSG00000092621	ENST00000493622	18975590	PHGDH
ENSG00000092621	ENST00000493622	15231132	PHGDH
ENSG00000092621	ENST00000493622	17386116	PHGDH
ENSG00000092621	ENST00000493622	17055551	PHGDH
ENSG00000092621	ENST00000493622	18191140	PHGDH
ENSG00000092621	ENST00000469443	15306394	PHGDH
ENSG00000092621	ENST00000469443	15629032	PHGDH
ENSG00000092621	ENST00000469443	16045740	PHGDH
ENSG00000092621	ENST00000469443	19117866	PHGDH
ENSG00000092621	ENST00000469443	18975590	PHGDH
ENSG00000092621	ENST00000469443	15231132	PHGDH
ENSG00000092621	ENST00000469443	17386116	PHGDH
ENSG00000092621	ENST00000469443	17055551	PHGDH
ENSG00000092621	ENST00000469443	18191140	PHGDH
ENSG00000157005	ENST00000287641	16407625	SST
ENSG00000113889	ENST00000287611	16708906	KNG1
ENSG00000113889	ENST00000287611	15549171	KNG1
ENSG00000113889	ENST00000265023	16708906	KNG1
ENSG00000113889	ENST00000265023	15549171	KNG1
ENSG00000113889	ENST00000447445	16708906	KNG1
ENSG00000113889	ENST00000447445	15549171	KNG1
ENSG00000113889	ENST00000432028	16708906	KNG1
ENSG00000113889	ENST00000432028	15549171	KNG1
ENSG00000090534	ENST00000204615	18314161	THPO
ENSG00000090534	ENST00000445696	18314161	THPO
ENSG00000090534	ENST00000421442	18314161	THPO
ENSG00000090534	ENST00000477594	18314161	THPO
ENSG00000090534	ENST00000353488	18314161	THPO
ENSG00000090534	ENST00000452754	18314161	THPO
ENSG00000175166	ENST00000310118	15474492	PSMD2
ENSG00000175166	ENST00000310118	15731234	PSMD2
ENSG00000175166	ENST00000435761	15474492	PSMD2
ENSG00000175166	ENST00000435761	15731234	PSMD2
ENSG00000175166	ENST00000439383	15474492	PSMD2
ENSG00000175166	ENST00000439383	15731234	PSMD2
ENSG00000175166	ENST00000417952	15474492	PSMD2
ENSG00000175166	ENST00000417952	15731234	PSMD2
ENSG00000175166	ENST00000459910	15474492	PSMD2
ENSG00000175166	ENST00000459910	15731234	PSMD2
ENSG00000175166	ENST00000487475	15474492	PSMD2
ENSG00000175166	ENST00000487475	15731234	PSMD2
ENSG00000175166	ENST00000492191	15474492	PSMD2
ENSG00000175166	ENST00000492191	15731234	PSMD2
ENSG00000175166	ENST00000433010	15474492	PSMD2
ENSG00000175166	ENST00000433010	15731234	PSMD2
ENSG00000175166	ENST00000476461	15474492	PSMD2
ENSG00000175166	ENST00000476461	15731234	PSMD2
ENSG00000175166	ENST00000445558	15474492	PSMD2
ENSG00000175166	ENST00000445558	15731234	PSMD2
ENSG00000175166	ENST00000463602	15474492	PSMD2
ENSG00000175166	ENST00000463602	15731234	PSMD2
ENSG00000175166	ENST00000485937	15474492	PSMD2
ENSG00000175166	ENST00000485937	15731234	PSMD2
ENSG00000175166	ENST00000491149	15474492	PSMD2
ENSG00000175166	ENST00000491149	15731234	PSMD2
ENSG00000175166	ENST00000460628	15474492	PSMD2
ENSG00000175166	ENST00000460628	15731234	PSMD2
ENSG00000175166	ENST00000466987	15474492	PSMD2
ENSG00000175166	ENST00000466987	15731234	PSMD2
