Ensembl Gene ID	Ensembl Transcript ID	MEDLINE: PubMed ID	Associated Gene Name
ENSG00000113520	ENST00000495905	15030519	IL4
ENSG00000113520	ENST00000495905	17905435	IL4
ENSG00000113520	ENST00000495905	15865221	IL4
ENSG00000113520	ENST00000350025	18628832	IL4
ENSG00000113520	ENST00000350025	15271897	IL4
ENSG00000113520	ENST00000350025	15314040	IL4
ENSG00000113520	ENST00000350025	15030519	IL4
ENSG00000113520	ENST00000350025	17905435	IL4
ENSG00000113520	ENST00000350025	15865221	IL4
ENSG00000113520	ENST00000231449	18628832	IL4
ENSG00000113520	ENST00000231449	15271897	IL4
ENSG00000113520	ENST00000231449	15314040	IL4
ENSG00000113520	ENST00000231449	15030519	IL4
ENSG00000113520	ENST00000231449	17905435	IL4
ENSG00000113520	ENST00000231449	15865221	IL4
ENSG00000102007	ENST00000376322	16842194	PLP2
ENSG00000102007	ENST00000376327	16842194	PLP2
ENSG00000070756	ENST00000318607	15609510	PABPCP5
ENSG00000070756	ENST00000347137	15609510	PABPCP5
ENSG00000007171	ENST00000379105	14576460	NOS2
ENSG00000007171	ENST00000313735	14576460	NOS2
ENSG00000170606	ENST00000321956	17407183	HSPA4
ENSG00000170606	ENST00000304858	17407183	HSPA4
ENSG00000166949	ENST00000439724	18055455	SMAD3
ENSG00000166949	ENST00000327367	18055455	SMAD3
ENSG00000198856	ENST00000394659	14990151	OSTC
ENSG00000198856	ENST00000361564	14990151	OSTC
ENSG00000204590	ENST00000430441	15109406	GNL1
ENSG00000204590	ENST00000430441	16101804	GNL1
ENSG00000204590	ENST00000430946	15109406	GNL1
ENSG00000204590	ENST00000430946	16101804	GNL1
ENSG00000204590	ENST00000426875	15109406	GNL1
ENSG00000204590	ENST00000426875	16101804	GNL1
ENSG00000204590	ENST00000376602	15109406	GNL1
ENSG00000204590	ENST00000376602	16101804	GNL1
ENSG00000204590	ENST00000429126	15109406	GNL1
ENSG00000204590	ENST00000429126	16101804	GNL1
ENSG00000204590	ENST00000462708	15109406	GNL1
ENSG00000204590	ENST00000462708	16101804	GNL1
ENSG00000204590	ENST00000464231	15109406	GNL1
ENSG00000204590	ENST00000464231	16101804	GNL1
ENSG00000204590	ENST00000487166	15109406	GNL1
ENSG00000204590	ENST00000487166	16101804	GNL1
ENSG00000204590	ENST00000376621	15109406	GNL1
ENSG00000204590	ENST00000376621	16101804	GNL1
ENSG00000204590	ENST00000433809	15109406	GNL1
ENSG00000204590	ENST00000433809	16101804	GNL1
ENSG00000109103	ENST00000444148	17093189	UNC119
ENSG00000109103	ENST00000487844	17093189	UNC119
ENSG00000109103	ENST00000484980	17093189	UNC119
ENSG00000109103	ENST00000301032	17093189	UNC119
ENSG00000109103	ENST00000470125	17093189	UNC119
ENSG00000109103	ENST00000335765	17093189	UNC119
ENSG00000087111	ENST00000268758	17135502	PIGS
ENSG00000087111	ENST00000422144	17135502	PIGS
ENSG00000087111	ENST00000487231	17135502	PIGS
ENSG00000087111	ENST00000484580	17135502	PIGS
ENSG00000087111	ENST00000465444	17135502	PIGS
ENSG00000087111	ENST00000492429	17135502	PIGS
ENSG00000087111	ENST00000308360	17135502	PIGS
ENSG00000087111	ENST00000395346	17135502	PIGS
ENSG00000138798	ENST00000265171	16458888	EGF
ENSG00000151694	ENST00000478059	19411314	ADAM17
ENSG00000151694	ENST00000478059	15983030	ADAM17
ENSG00000151694	ENST00000478059	18070603	ADAM17
ENSG00000151694	ENST00000310823	19411314	ADAM17
ENSG00000151694	ENST00000310823	15983030	ADAM17
ENSG00000151694	ENST00000310823	18070603	ADAM17
ENSG00000151694	ENST00000497134	19411314	ADAM17
ENSG00000151694	ENST00000497134	15983030	ADAM17
ENSG00000151694	ENST00000497134	18070603	ADAM17
ENSG00000110514	ENST00000395349	15777647	MADD
ENSG00000110514	ENST00000418413	15777647	MADD
ENSG00000110514	ENST00000395344	15777647	MADD
ENSG00000110514	ENST00000395342	15777647	MADD
ENSG00000110514	ENST00000469699	15777647	MADD
ENSG00000110514	ENST00000494403	15777647	MADD
ENSG00000110514	ENST00000460452	15777647	MADD
ENSG00000110514	ENST00000489415	15777647	MADD
ENSG00000110514	ENST00000422579	15777647	MADD
ENSG00000110514	ENST00000428807	15777647	MADD
ENSG00000110514	ENST00000444117	15777647	MADD
ENSG00000110514	ENST00000453571	15777647	MADD
ENSG00000110514	ENST00000402192	15777647	MADD
ENSG00000110514	ENST00000405573	15777647	MADD
ENSG00000110514	ENST00000407859	15777647	MADD
ENSG00000110514	ENST00000311027	15777647	MADD
ENSG00000110514	ENST00000349238	15777647	MADD
ENSG00000110514	ENST00000395336	15777647	MADD
ENSG00000110514	ENST00000406482	15777647	MADD
ENSG00000110514	ENST00000402799	15777647	MADD
ENSG00000110514	ENST00000342922	15777647	MADD
ENSG00000160951	ENST00000292513	15054081	PTGER1
ENSG00000066336	ENST00000227163	19111020	SPI1
ENSG00000066336	ENST00000378538	19111020	SPI1
ENSG00000142606	ENST00000378411	15165741	MMEL1
ENSG00000142606	ENST00000469962	15165741	MMEL1
ENSG00000142606	ENST00000378412	15165741	MMEL1
ENSG00000142606	ENST00000471840	15165741	MMEL1
ENSG00000142606	ENST00000464195	15165741	MMEL1
ENSG00000142606	ENST00000491941	15165741	MMEL1
ENSG00000142606	ENST00000288709	15165741	MMEL1
ENSG00000109471	ENST00000477645	18832706	IL2
ENSG00000109471	ENST00000477645	16844400	IL2
ENSG00000109471	ENST00000477645	15314040	IL2
ENSG00000109471	ENST00000477645	19526193	IL2
ENSG00000109471	ENST00000477645	16690096	IL2
ENSG00000109471	ENST00000477645	15030519	IL2
ENSG00000109471	ENST00000477645	15187168	IL2
ENSG00000109471	ENST00000226730	18832706	IL2
ENSG00000109471	ENST00000226730	16844400	IL2
ENSG00000109471	ENST00000226730	15314040	IL2
ENSG00000109471	ENST00000226730	19526193	IL2
ENSG00000109471	ENST00000226730	16690096	IL2
ENSG00000109471	ENST00000226730	15030519	IL2
ENSG00000109471	ENST00000226730	15187168	IL2
ENSG00000204531	ENST00000424624	17923501	POU5F1
ENSG00000204531	ENST00000448657	17923501	POU5F1
ENSG00000204531	ENST00000428184	17923501	POU5F1
ENSG00000204531	ENST00000441888	17923501	POU5F1
ENSG00000204531	ENST00000461332	17923501	POU5F1
ENSG00000204531	ENST00000461401	17923501	POU5F1
ENSG00000204531	ENST00000471529	17923501	POU5F1
ENSG00000204531	ENST00000259915	17923501	POU5F1
ENSG00000204525	ENST00000423188	18987136	HLA-C
ENSG00000204525	ENST00000376237	18987136	HLA-C
ENSG00000204525	ENST00000466892	18987136	HLA-C
ENSG00000204525	ENST00000470363	18987136	HLA-C
ENSG00000204525	ENST00000495835	18987136	HLA-C
ENSG00000204525	ENST00000415537	18987136	HLA-C
ENSG00000204525	ENST00000458701	18987136	HLA-C
ENSG00000204525	ENST00000487245	18987136	HLA-C
ENSG00000204525	ENST00000484378	18987136	HLA-C
ENSG00000204525	ENST00000396254	18987136	HLA-C
ENSG00000204525	ENST00000383329	18987136	HLA-C
ENSG00000204525	ENST00000376228	18987136	HLA-C
ENSG00000170458	ENST00000401743	15187168	CD14
ENSG00000170458	ENST00000302014	15187168	CD14
ENSG00000104537	ENST00000395546	16494977	ANXA13
ENSG00000104537	ENST00000419625	16494977	ANXA13
ENSG00000104537	ENST00000262219	16494977	ANXA13
ENSG00000102882	ENST00000403394	15916886	MAPK3
ENSG00000102882	ENST00000322266	15916886	MAPK3
ENSG00000102882	ENST00000494643	15916886	MAPK3
ENSG00000102882	ENST00000485579	15916886	MAPK3
ENSG00000102882	ENST00000473431	15916886	MAPK3
ENSG00000102882	ENST00000461737	15916886	MAPK3
ENSG00000102882	ENST00000395200	15916886	MAPK3
ENSG00000102882	ENST00000478356	15916886	MAPK3
ENSG00000102882	ENST00000495629	15916886	MAPK3
ENSG00000102882	ENST00000483869	15916886	MAPK3
ENSG00000102882	ENST00000481230	15916886	MAPK3
ENSG00000102882	ENST00000395199	15916886	MAPK3
ENSG00000102882	ENST00000490298	15916886	MAPK3
ENSG00000102882	ENST00000395202	15916886	MAPK3
ENSG00000102882	ENST00000484663	15916886	MAPK3
ENSG00000102882	ENST00000466521	15916886	MAPK3
ENSG00000102882	ENST00000263025	15916886	MAPK3
ENSG00000089472	ENST00000361169	18971274	HEPH
ENSG00000089472	ENST00000448186	18971274	HEPH
ENSG00000089472	ENST00000438809	18971274	HEPH
ENSG00000089472	ENST00000374727	18971274	HEPH
ENSG00000089472	ENST00000471121	18971274	HEPH
ENSG00000089472	ENST00000429547	18971274	HEPH
ENSG00000089472	ENST00000441993	18971274	HEPH
ENSG00000089472	ENST00000419594	18971274	HEPH
ENSG00000089472	ENST00000458621	18971274	HEPH
ENSG00000089472	ENST00000425114	18971274	HEPH
ENSG00000089472	ENST00000336279	18971274	HEPH
ENSG00000089472	ENST00000343002	18971274	HEPH
ENSG00000089472	ENST00000424432	18971274	HEPH
ENSG00000232810	ENST00000431958	14633438	TNF
ENSG00000232810	ENST00000431958	18628832	TNF
ENSG00000232810	ENST00000431958	18832706	TNF
ENSG00000232810	ENST00000431958	17669539	TNF
ENSG00000232810	ENST00000431958	19234811	TNF
ENSG00000232810	ENST00000431958	15271897	TNF
ENSG00000232810	ENST00000431958	15888207	TNF
ENSG00000232810	ENST00000431958	14702488	TNF
ENSG00000232810	ENST00000431958	17031779	TNF
ENSG00000232810	ENST00000431958	15972696	TNF
ENSG00000232810	ENST00000431958	15314040	TNF
ENSG00000232810	ENST00000431958	19544636	TNF
ENSG00000232810	ENST00000431958	16385373	TNF
ENSG00000232810	ENST00000431958	19526193	TNF
ENSG00000232810	ENST00000431958	15030519	TNF
ENSG00000232810	ENST00000431958	19685004	TNF
ENSG00000232810	ENST00000431958	15187168	TNF
ENSG00000232810	ENST00000431958	18312678	TNF
ENSG00000232810	ENST00000449264	14633438	TNF
ENSG00000232810	ENST00000449264	18628832	TNF
ENSG00000232810	ENST00000449264	18832706	TNF
ENSG00000232810	ENST00000449264	17669539	TNF
ENSG00000232810	ENST00000449264	19234811	TNF
ENSG00000232810	ENST00000449264	15271897	TNF
ENSG00000232810	ENST00000449264	15888207	TNF
ENSG00000232810	ENST00000449264	14702488	TNF
ENSG00000232810	ENST00000449264	17031779	TNF
ENSG00000232810	ENST00000449264	15972696	TNF
ENSG00000232810	ENST00000449264	15314040	TNF
ENSG00000232810	ENST00000449264	19544636	TNF
ENSG00000232810	ENST00000449264	16385373	TNF
ENSG00000232810	ENST00000449264	19526193	TNF
ENSG00000232810	ENST00000449264	15030519	TNF
ENSG00000232810	ENST00000449264	19685004	TNF
ENSG00000232810	ENST00000449264	15187168	TNF
ENSG00000232810	ENST00000449264	18312678	TNF
ENSG00000099139	ENST00000396108	17471479	PCSK5
ENSG00000099139	ENST00000376754	17471479	PCSK5
ENSG00000099139	ENST00000455778	17471479	PCSK5
ENSG00000099139	ENST00000376767	17471479	PCSK5
ENSG00000099139	ENST00000424854	17471479	PCSK5
ENSG00000099139	ENST00000376752	17471479	PCSK5
ENSG00000136997	ENST00000454617	16456884	MYC
ENSG00000136997	ENST00000377970	16456884	MYC
ENSG00000136997	ENST00000259523	16456884	MYC
ENSG00000108691	ENST00000225831	15888207	CCL2
ENSG00000108691	ENST00000225831	17031779	CCL2
ENSG00000108691	ENST00000225831	16501078	CCL2
ENSG00000108691	ENST00000225831	15657466	CCL2
ENSG00000108691	ENST00000225831	15030519	CCL2
ENSG00000108691	ENST00000225831	15784184	CCL2
ENSG00000196262	ENST00000453725	15358143	PPIA
ENSG00000196262	ENST00000494484	15358143	PPIA
ENSG00000196262	ENST00000481437	15358143	PPIA
ENSG00000196262	ENST00000451562	15358143	PPIA
ENSG00000196262	ENST00000415933	15358143	PPIA
ENSG00000196262	ENST00000480603	15358143	PPIA
ENSG00000196262	ENST00000489459	15358143	PPIA
ENSG00000196262	ENST00000355968	15358143	PPIA
ENSG00000196262	ENST00000468812	15358143	PPIA
ENSG00000196262	ENST00000479021	15358143	PPIA
ENSG00000107643	ENST00000395611	16808902	MAPK8
ENSG00000107643	ENST00000395611	15916886	MAPK8
ENSG00000107643	ENST00000395611	17267381	MAPK8
ENSG00000107643	ENST00000395611	18708124	MAPK8
ENSG00000107643	ENST00000360332	16808902	MAPK8
ENSG00000107643	ENST00000360332	15916886	MAPK8
ENSG00000107643	ENST00000360332	17267381	MAPK8
ENSG00000107643	ENST00000360332	18708124	MAPK8
ENSG00000107643	ENST00000374176	16808902	MAPK8
ENSG00000107643	ENST00000374176	15916886	MAPK8
ENSG00000107643	ENST00000374176	17267381	MAPK8
ENSG00000107643	ENST00000374176	18708124	MAPK8
ENSG00000107643	ENST00000374174	16808902	MAPK8
ENSG00000107643	ENST00000374174	15916886	MAPK8
ENSG00000107643	ENST00000374174	17267381	MAPK8
ENSG00000107643	ENST00000374174	18708124	MAPK8
ENSG00000107643	ENST00000374179	16808902	MAPK8
ENSG00000107643	ENST00000374179	15916886	MAPK8
ENSG00000107643	ENST00000374179	17267381	MAPK8
ENSG00000107643	ENST00000374179	18708124	MAPK8
ENSG00000107643	ENST00000374182	16808902	MAPK8
ENSG00000107643	ENST00000374182	15916886	MAPK8
ENSG00000107643	ENST00000374182	17267381	MAPK8
ENSG00000107643	ENST00000374182	18708124	MAPK8
ENSG00000107643	ENST00000476134	16808902	MAPK8
ENSG00000107643	ENST00000476134	15916886	MAPK8
ENSG00000107643	ENST00000476134	17267381	MAPK8
ENSG00000107643	ENST00000476134	18708124	MAPK8
ENSG00000107643	ENST00000426557	16808902	MAPK8
ENSG00000107643	ENST00000426557	15916886	MAPK8
ENSG00000107643	ENST00000426557	17267381	MAPK8
ENSG00000107643	ENST00000426557	18708124	MAPK8
ENSG00000107643	ENST00000432379	16808902	MAPK8
ENSG00000107643	ENST00000432379	15916886	MAPK8
ENSG00000107643	ENST00000432379	17267381	MAPK8
ENSG00000107643	ENST00000432379	18708124	MAPK8
ENSG00000107643	ENST00000482840	16808902	MAPK8
ENSG00000107643	ENST00000482840	15916886	MAPK8
ENSG00000107643	ENST00000482840	17267381	MAPK8
ENSG00000107643	ENST00000482840	18708124	MAPK8
ENSG00000107643	ENST00000374189	16808902	MAPK8
ENSG00000107643	ENST00000374189	15916886	MAPK8
ENSG00000107643	ENST00000374189	17267381	MAPK8
ENSG00000107643	ENST00000374189	18708124	MAPK8
ENSG00000107643	ENST00000469879	16808902	MAPK8
ENSG00000107643	ENST00000469879	15916886	MAPK8
ENSG00000107643	ENST00000469879	17267381	MAPK8
ENSG00000107643	ENST00000469879	18708124	MAPK8
ENSG00000107643	ENST00000429041	16808902	MAPK8
ENSG00000107643	ENST00000429041	15916886	MAPK8
ENSG00000107643	ENST00000429041	17267381	MAPK8
ENSG00000107643	ENST00000429041	18708124	MAPK8
ENSG00000107643	ENST00000471272	16808902	MAPK8
ENSG00000107643	ENST00000471272	15916886	MAPK8
ENSG00000107643	ENST00000471272	17267381	MAPK8
ENSG00000107643	ENST00000471272	18708124	MAPK8
ENSG00000107643	ENST00000469110	16808902	MAPK8
ENSG00000107643	ENST00000469110	15916886	MAPK8
ENSG00000107643	ENST00000469110	17267381	MAPK8
ENSG00000107643	ENST00000469110	18708124	MAPK8
ENSG00000107643	ENST00000459755	16808902	MAPK8
ENSG00000107643	ENST00000459755	15916886	MAPK8
ENSG00000107643	ENST00000459755	17267381	MAPK8
ENSG00000107643	ENST00000459755	18708124	MAPK8
ENSG00000103740	ENST00000258873	15626340	ACSBG1
ENSG00000161570	ENST00000463941	15851378	CCL5
ENSG00000161570	ENST00000463941	16571117	CCL5
ENSG00000161570	ENST00000463941	15888207	CCL5
ENSG00000161570	ENST00000463941	16501078	CCL5
ENSG00000161570	ENST00000463941	15034013	CCL5
ENSG00000161570	ENST00000463941	17540042	CCL5
ENSG00000161570	ENST00000463941	15865221	CCL5
ENSG00000161570	ENST00000366113	15851378	CCL5
ENSG00000161570	ENST00000366113	16571117	CCL5
ENSG00000161570	ENST00000366113	15888207	CCL5
ENSG00000161570	ENST00000366113	16501078	CCL5
ENSG00000161570	ENST00000366113	15034013	CCL5
ENSG00000161570	ENST00000366113	17540042	CCL5
ENSG00000161570	ENST00000366113	15865221	CCL5
ENSG00000161570	ENST00000293272	15851378	CCL5
ENSG00000161570	ENST00000293272	16571117	CCL5
ENSG00000161570	ENST00000293272	15888207	CCL5
ENSG00000161570	ENST00000293272	16501078	CCL5
ENSG00000161570	ENST00000293272	15034013	CCL5
ENSG00000161570	ENST00000293272	17540042	CCL5
ENSG00000161570	ENST00000293272	15865221	CCL5
ENSG00000006075	ENST00000394470	17035307	CCL3
ENSG00000006075	ENST00000394470	17278385	CCL3
ENSG00000006075	ENST00000470334	17035307	CCL3
ENSG00000006075	ENST00000470334	17278385	CCL3
ENSG00000006075	ENST00000225245	17035307	CCL3
ENSG00000006075	ENST00000225245	17278385	CCL3
ENSG00000129277	ENST00000394495	16501078	CCL4
ENSG00000129277	ENST00000250151	16501078	CCL4
ENSG00000129277	ENST00000389070	16501078	CCL4
ENSG00000239732	ENST00000360658	15357874	TLR9
ENSG00000091513	ENST00000474287	16649161	TF
ENSG00000091513	ENST00000467842	16649161	TF
ENSG00000091513	ENST00000264998	16649161	TF
ENSG00000091513	ENST00000462495	16649161	TF
ENSG00000091513	ENST00000414694	16649161	TF
ENSG00000091513	ENST00000482271	16649161	TF
ENSG00000091513	ENST00000450088	16649161	TF
ENSG00000091513	ENST00000402696	16649161	TF
ENSG00000091513	ENST00000493011	16649161	TF
ENSG00000091513	ENST00000466911	16649161	TF
ENSG00000091513	ENST00000461695	16649161	TF
ENSG00000091513	ENST00000494430	16649161	TF
ENSG00000091513	ENST00000498622	16649161	TF
ENSG00000091513	ENST00000485977	16649161	TF
ENSG00000091513	ENST00000475382	16649161	TF
ENSG00000091513	ENST00000460531	16649161	TF
ENSG00000123374	ENST00000354056	16431923	CDK2
ENSG00000123374	ENST00000440311	16431923	CDK2
ENSG00000123374	ENST00000266970	16431923	CDK2
ENSG00000134812	ENST00000257248	18560223	GIF
ENSG00000170266	ENST00000445488	18390877	GLB1
ENSG00000170266	ENST00000440656	18390877	GLB1
ENSG00000170266	ENST00000481581	18390877	GLB1
ENSG00000170266	ENST00000461475	18390877	GLB1
ENSG00000170266	ENST00000473477	18390877	GLB1
ENSG00000170266	ENST00000497796	18390877	GLB1
ENSG00000170266	ENST00000467571	18390877	GLB1
ENSG00000170266	ENST00000490658	18390877	GLB1
ENSG00000170266	ENST00000464355	18390877	GLB1
ENSG00000170266	ENST00000446732	18390877	GLB1
ENSG00000170266	ENST00000440917	18390877	GLB1
ENSG00000170266	ENST00000482097	18390877	GLB1
ENSG00000170266	ENST00000415454	18390877	GLB1
ENSG00000170266	ENST00000498537	18390877	GLB1
ENSG00000170266	ENST00000485698	18390877	GLB1
ENSG00000170266	ENST00000438227	18390877	GLB1
ENSG00000170266	ENST00000436768	18390877	GLB1
ENSG00000170266	ENST00000307377	18390877	GLB1
ENSG00000170266	ENST00000399402	18390877	GLB1
ENSG00000170266	ENST00000450835	18390877	GLB1
ENSG00000170266	ENST00000307363	18390877	GLB1
ENSG00000204386	ENST00000495807	18987136	NEU1
ENSG00000204386	ENST00000480384	18987136	NEU1
ENSG00000204386	ENST00000479533	18987136	NEU1
ENSG00000204386	ENST00000491768	18987136	NEU1
ENSG00000204386	ENST00000375631	18987136	NEU1
ENSG00000186810	ENST00000373693	16571117	CXCR3
ENSG00000186810	ENST00000373693	16501078	CXCR3
ENSG00000186810	ENST00000373693	17696609	CXCR3
ENSG00000186810	ENST00000373693	17278385	CXCR3
ENSG00000186810	ENST00000373687	16571117	CXCR3
ENSG00000186810	ENST00000373687	16501078	CXCR3
ENSG00000186810	ENST00000373687	17696609	CXCR3
ENSG00000186810	ENST00000373687	17278385	CXCR3
ENSG00000186810	ENST00000373691	16571117	CXCR3
ENSG00000186810	ENST00000373691	16501078	CXCR3
ENSG00000186810	ENST00000373691	17696609	CXCR3
ENSG00000186810	ENST00000373691	17278385	CXCR3
ENSG00000146648	ENST00000454757	15843808	EGFR
ENSG00000146648	ENST00000454757	16306602	EGFR
ENSG00000146648	ENST00000395504	15843808	EGFR
ENSG00000146648	ENST00000395504	16306602	EGFR
ENSG00000146648	ENST00000442591	15843808	EGFR
ENSG00000146648	ENST00000442591	16306602	EGFR
ENSG00000146648	ENST00000342916	15843808	EGFR
ENSG00000146648	ENST00000342916	16306602	EGFR
ENSG00000146648	ENST00000275493	15843808	EGFR
ENSG00000146648	ENST00000275493	16306602	EGFR
ENSG00000146648	ENST00000344576	15843808	EGFR
ENSG00000146648	ENST00000344576	16306602	EGFR
ENSG00000146648	ENST00000485503	15843808	EGFR
ENSG00000146648	ENST00000485503	16306602	EGFR
ENSG00000146648	ENST00000450046	15843808	EGFR
ENSG00000146648	ENST00000450046	16306602	EGFR
ENSG00000146648	ENST00000420316	15843808	EGFR
ENSG00000146648	ENST00000420316	16306602	EGFR
ENSG00000146648	ENST00000459688	15843808	EGFR
ENSG00000146648	ENST00000459688	16306602	EGFR
ENSG00000146648	ENST00000463948	15843808	EGFR
ENSG00000146648	ENST00000463948	16306602	EGFR
ENSG00000146648	ENST00000455089	15843808	EGFR
ENSG00000146648	ENST00000455089	16306602	EGFR
ENSG00000131323	ENST00000351691	19380580	TRAF3
ENSG00000131323	ENST00000392745	19380580	TRAF3
ENSG00000131323	ENST00000347662	19380580	TRAF3
ENSG00000135047	ENST00000375894	18971274	CTSL1
ENSG00000135047	ENST00000482054	18971274	CTSL1
ENSG00000135047	ENST00000342020	18971274	CTSL1
ENSG00000135047	ENST00000495822	18971274	CTSL1
ENSG00000135047	ENST00000340342	18971274	CTSL1
ENSG00000135047	ENST00000343150	18971274	CTSL1
ENSG00000156738	ENST00000416059	15765160	MS4A1
ENSG00000156738	ENST00000389939	15765160	MS4A1
ENSG00000156738	ENST00000345732	15765160	MS4A1
ENSG00000239713	ENST00000494150	19345973	APOBEC3G
ENSG00000239713	ENST00000263247	19345973	APOBEC3G
ENSG00000239713	ENST00000407997	19345973	APOBEC3G
ENSG00000239713	ENST00000463934	19345973	APOBEC3G
ENSG00000239713	ENST00000481958	19345973	APOBEC3G
ENSG00000239713	ENST00000461827	19345973	APOBEC3G
ENSG00000239713	ENST00000486357	19345973	APOBEC3G
ENSG00000239713	ENST00000480000	19345973	APOBEC3G
ENSG00000165471	ENST00000493043	16185324	MBL2
ENSG00000165471	ENST00000373968	16185324	MBL2
ENSG00000101017	ENST00000372278	18628832	CD40
ENSG00000101017	ENST00000372278	19004938	CD40
ENSG00000101017	ENST00000477696	18628832	CD40
ENSG00000101017	ENST00000477696	19004938	CD40
ENSG00000101017	ENST00000466205	18628832	CD40
ENSG00000101017	ENST00000466205	19004938	CD40
ENSG00000101017	ENST00000461171	18628832	CD40
ENSG00000101017	ENST00000461171	19004938	CD40
ENSG00000101017	ENST00000489304	18628832	CD40
ENSG00000101017	ENST00000489304	19004938	CD40
ENSG00000101017	ENST00000372276	18628832	CD40
ENSG00000101017	ENST00000372276	19004938	CD40
ENSG00000101017	ENST00000372285	18628832	CD40
ENSG00000101017	ENST00000372285	19004938	CD40
ENSG00000142208	ENST00000402615	16808902	AKT1
ENSG00000142208	ENST00000402615	17306213	AKT1
ENSG00000142208	ENST00000402615	15916886	AKT1
ENSG00000142208	ENST00000402615	15351204	AKT1
ENSG00000142208	ENST00000402615	16487305	AKT1
ENSG00000142208	ENST00000402615	17470913	AKT1
ENSG00000142208	ENST00000407796	16808902	AKT1
ENSG00000142208	ENST00000407796	17306213	AKT1
ENSG00000142208	ENST00000407796	15916886	AKT1
ENSG00000142208	ENST00000407796	15351204	AKT1
ENSG00000142208	ENST00000407796	16487305	AKT1
ENSG00000142208	ENST00000407796	17470913	AKT1
ENSG00000142208	ENST00000349310	16808902	AKT1
ENSG00000142208	ENST00000349310	17306213	AKT1
ENSG00000142208	ENST00000349310	15916886	AKT1
ENSG00000142208	ENST00000349310	15351204	AKT1
ENSG00000142208	ENST00000349310	16487305	AKT1
ENSG00000142208	ENST00000349310	17470913	AKT1
ENSG00000147872	ENST00000411567	16137782	ADFP
ENSG00000147872	ENST00000411567	18987156	ADFP
ENSG00000147872	ENST00000475923	16137782	ADFP
ENSG00000147872	ENST00000475923	18987156	ADFP
ENSG00000147872	ENST00000276914	16137782	ADFP
ENSG00000147872	ENST00000276914	18987156	ADFP
ENSG00000147872	ENST00000494753	16137782	ADFP
ENSG00000147872	ENST00000494753	18987156	ADFP
ENSG00000147872	ENST00000434144	16137782	ADFP
ENSG00000147872	ENST00000434144	18987156	ADFP
ENSG00000147872	ENST00000464326	16137782	ADFP
ENSG00000147872	ENST00000464326	18987156	ADFP
ENSG00000147872	ENST00000380465	16137782	ADFP
ENSG00000147872	ENST00000380465	18987156	ADFP
ENSG00000147872	ENST00000380464	16137782	ADFP
ENSG00000147872	ENST00000380464	18987156	ADFP
ENSG00000147872	ENST00000472715	16137782	ADFP
ENSG00000147872	ENST00000472715	18987156	ADFP
ENSG00000104938	ENST00000357361	19111020	CLEC4M
ENSG00000104938	ENST00000357361	15950449	CLEC4M
ENSG00000104938	ENST00000357361	17565868	CLEC4M
ENSG00000104938	ENST00000357361	17715238	CLEC4M
ENSG00000104938	ENST00000357361	17451829	CLEC4M
ENSG00000104938	ENST00000357361	17923501	CLEC4M
ENSG00000104938	ENST00000357361	15496474	CLEC4M
ENSG00000104938	ENST00000327325	19111020	CLEC4M
ENSG00000104938	ENST00000327325	15950449	CLEC4M
ENSG00000104938	ENST00000327325	17565868	CLEC4M
ENSG00000104938	ENST00000327325	17715238	CLEC4M
ENSG00000104938	ENST00000327325	17451829	CLEC4M
ENSG00000104938	ENST00000327325	17923501	CLEC4M
ENSG00000104938	ENST00000327325	15496474	CLEC4M
ENSG00000104938	ENST00000394122	19111020	CLEC4M
ENSG00000104938	ENST00000394122	15950449	CLEC4M
ENSG00000104938	ENST00000394122	17565868	CLEC4M
ENSG00000104938	ENST00000394122	17715238	CLEC4M
ENSG00000104938	ENST00000394122	17451829	CLEC4M
ENSG00000104938	ENST00000394122	17923501	CLEC4M
ENSG00000104938	ENST00000394122	15496474	CLEC4M
ENSG00000104938	ENST00000248228	19111020	CLEC4M
ENSG00000104938	ENST00000248228	15950449	CLEC4M
ENSG00000104938	ENST00000248228	17565868	CLEC4M
ENSG00000104938	ENST00000248228	17715238	CLEC4M
ENSG00000104938	ENST00000248228	17451829	CLEC4M
ENSG00000104938	ENST00000248228	17923501	CLEC4M
ENSG00000104938	ENST00000248228	15496474	CLEC4M
ENSG00000104938	ENST00000357762	19111020	CLEC4M
ENSG00000104938	ENST00000357762	15950449	CLEC4M
ENSG00000104938	ENST00000357762	17565868	CLEC4M
ENSG00000104938	ENST00000357762	17715238	CLEC4M
ENSG00000104938	ENST00000357762	17451829	CLEC4M
ENSG00000104938	ENST00000357762	17923501	CLEC4M
ENSG00000104938	ENST00000357762	15496474	CLEC4M
ENSG00000104938	ENST00000358690	19111020	CLEC4M
ENSG00000104938	ENST00000358690	15950449	CLEC4M
ENSG00000104938	ENST00000358690	17565868	CLEC4M
ENSG00000104938	ENST00000358690	17715238	CLEC4M
ENSG00000104938	ENST00000358690	17451829	CLEC4M
ENSG00000104938	ENST00000358690	17923501	CLEC4M
ENSG00000104938	ENST00000358690	15496474	CLEC4M
ENSG00000104938	ENST00000359059	19111020	CLEC4M
ENSG00000104938	ENST00000359059	15950449	CLEC4M
ENSG00000104938	ENST00000359059	17565868	CLEC4M
ENSG00000104938	ENST00000359059	17715238	CLEC4M
ENSG00000104938	ENST00000359059	17451829	CLEC4M
ENSG00000104938	ENST00000359059	17923501	CLEC4M
ENSG00000104938	ENST00000359059	15496474	CLEC4M
